name,lat,lon,street,postcode,city,country,url,profile_url,tags,fidelity,note
FAB LAB Escola SESI-SP Araraquara,-21.7773426,-48.1627634,"Avenida Octaviano de Arruda Campos, 686",14810-901,Araraquara,BR,https://www.instagram.com/fablabescola/,https://www.fablabs.io/labs/fablabescolasesiararaquara,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2620
Fab Lab Uniara,-21.7971743,-48.1781976,"Rua Carlos Gomes, 1217 - Centro",14801-340,Araraquara,BR,https://www.uniara.com.br/nite/,https://www.fablabs.io/labs/uniara,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2692
Fab Lab Escola SESI Araras,-22.3716299,-47.3546032,"Av. Melvin Jones, 2600 - Heitor Villa Lobos",13607-450,Araras,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesiararas,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2556
UniAvan Fab Lab,-26.99490535357915,-48.655754683667,"Av. Marginal Leste, 3600 Bloco 4 da UniAvan",88339-125,Balneario Camboriu,BR,http://avantis.edu.br,https://www.fablabs.io/labs/uniavan,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1965
Fab Lab da FIRJAN Barra Mansa,-22.5337504,-44.1840952,"R. Sr. do Bonfim, 107 - Saudade",27340040,Barra Mansa,BR,http://www.firjan.com.br,https://www.fablabs.io/labs/fablabdafirjanbarramansa,3d-printing;cnc;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3053
QuitandaLab - FabLab,-12.14754,-45.0235895,"Rua da Prainha, 1326 - Morada Nobre",47810-047,Barreiras,BR,,https://www.fablabs.io/labs/quitandalabplus,3d-printing;cnc;laser,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2886
FAB LAB CITEB,-22.3286675,-49.0660694,Av. Engenheiro Luiz Edmundo Carrijo Coube 14-01,17033-360,Bauru,BR,http://faac.unesp.br,https://www.fablabs.io/labs/fablabciteb,3d-printing;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1562
Fab Lab Escola SESI - Bauru,-22.3320623,-49.0783183,"Rua Rubens Arruda, 8-50",17014-300,Bauru,BR,https://bauru.sesisp.org.br/,https://www.fablabs.io/labs/fablabescolasesibauru,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2433
Fab Lab Belem,-1.4636207,-48.44637950000003,"Avenida Perimetral da Ciencia, km 01 Guama Parque de Ciencia e Tecnologia Guama, Predio Espaco Inovacao, Terceiro Piso, Sala 15",66075-750,Belem,BR,http://www.fablabbelem.org,https://www.fablabs.io/labs/fablabbelem,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:283
13 FabLab Belo Horizonte,-19.9452542,-43.92256850000001,"Av. Afonso Pena, 4000 3o Andar",30130-009,Belo Horizonte,BR,http://r13.eng.br/fablab,https://www.fablabs.io/labs/13fablabbelo,3d-printing;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:815
Anima Lab UniBH,-19.9720754,-43.9645739,"R. Libero Leone, 259 Buritis",30493-145,Belo Horizonte,BR,http://animalab.net/,https://www.fablabs.io/labs/animalabunibh,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1859
Fab LAB Newton,-19.9661541,-43.9631832,"Av. Presidente Carlos Luz, 220 - Alto Caicaras Centro Universitario Newton Paiva - Campus Carlos Luz",31230-010,Belo Horizonte,BR,https://newtonpaiva.br/estrutura/centros-de-inovacao/fab_lab_newton/,https://www.fablabs.io/labs/fablabnewton,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:835
Fab Lab Dom Helder,-19.9235319,-43.92552939999999,"R. Alvares Maciel, 628 Santa Efigenia",30120-010,Belo Horizonte,BR,https://domhelder.edu.br/fablab/,https://www.fablabs.io/labs/fablabdomhelder,3d-printing;cnc;laser;precision-milling,high,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:3159
Laboratorio Aberto SENAI FIEMG,-19.9187252,-43.93839620000001,RUA RIO DE JANEIRO 471 CENTRO,30160-040,Belo Horizonte,BR,https://www.fiemg.com.br/area-de-interesse/inovacao-e-tecnologia/laboratorio-aberto/,https://www.fablabs.io/labs/fablababertosenai,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:915
FabLab Ramacrisna,-19.9137773,-44.2732511,"R. Aracaju, 321 - Santo Afonso, Betim - MG, 32623-522 -",32623-522,Betim,BR,https://ramacrisna.org.br/projeto/fablabramacrisna/,https://www.fablabs.io/labs/fablabramacrisna,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3009
Fab Lab Escola SESI - Birigui,-21.2993316,-50.33269519999999,"Av. Jose Agostinho Rossi, 620",,Birigui,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesibirigui,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1656
Laboratorio de Fabricacao Digital (LFD),-26.8916650481747,-49.08343340278071,"Rua Sao Paulo, 3250 - Itoupava Seca",89030-000,Blumenau,BR,https://www.furb.br/estacaobusiness,https://www.fablabs.io/labs/fablablfd,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2891
Fab Lab Escola SESI - Botucatu,-22.9194155,-48.44477210000002,"Rua Doutor Celso Cariola,60",SP,Botucatu,BR,,https://www.fablabs.io/labs/sesibotucatu,3d-printing;electronics;laser;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:fab_lab;idcode:2169
Fab Lab Escola SESI - Botucatu SP,-22.9181829,-48.44426259999999,"Rua Doutor Celso Cariola, 60, Park Residencial Convivio",18605 - 265,Botucatu,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesibotucatu,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2561
Brasilia Fab Lab,-15.7763335,-47.8845422,"CLN 305 Bl B, Sala 06, Subsolo",70737-520,Brasilia,BR,http://www.brasiliafablab.com.br,https://www.fablabs.io/labs/brasiliafablab,3d-printing;cnc;laser;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:382
Laboratorio Aberto de Brasilia,-15.7622478,-47.8737119,"ULEG/ FT, CAMPUS DARCY RIBEIRO, ASA NORTE Ponto de referencia: Proximo ao posto de gasolina",70297400,Brasilia,BR,https://www.laboratorioaberto.com.br/,https://www.fablabs.io/labs/laboratrioabertodebraslia,3d-printing;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2992
SESI Lab,-15.79634668102616,-47.88247426190184,SCTS Lote 1 Bloco A SESI Lab,70070-110,Brasilia,BR,https://sesilab.com.br/,https://www.fablabs.io/labs/sesilab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:3082
Thomas Maker,-15.76858848102498,-47.87419621349181,Setor de Grandes Areas Norte 606 Conjunto B,70297-400,Brasilia,BR,https://www.instructables.com/member/ThomasMaker/,https://www.fablabs.io/labs/thomasmaker,3d-printing;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2119
FAB LAB GAMT,-23.1071378,-45.7014437,"250, Nacoes Unidas St",12281-050,Cacapava,BR,http://gamt.org.br,https://www.fablabs.io/labs/fablabgamt,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2610
Fab Lab Camassary,-12.6947141,-38.29536400000001,"Camacari Rua Sapoti, Centro Comercial Parque das Palmeiras",42802500,Camacari,BR,http://www.fablabcamassary.com,https://www.fablabs.io/labs/fablabcamassary,3d-printing;cnc;electronics,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:1031
Fab Lab Camboriu 360,-27.0031787,-48.6621725,"Rua Monte Castelito, 39 Fal Lab Camboriu 360",88348-586,Camboriu,BR,https://www.facebook.com/Anita-Bernardes-Ganancini-Sempre-531729263532948/,https://www.fablabs.io/labs/fablabcamboriu360,3d-printing;laser;vinyl-cutting,high,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:1782
FabLab UFCG Brazil,-7.215425499999999,-35.9104087,"Rua Aprigio Veloso, 882 Bairro Universitario",58429900,Campina Grande,BR,http://www.ufcg.edu.br,https://www.fablabs.io/labs/fablabufcgbrazil,3d-printing;cnc;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1414
Fab Lab Escola SESI - Campinas,-22.9154627,-47.06782519999999,"Av. das Amoreiras, 450 Parque Italia",13036-225,Campinas,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesicampinas,3d-printing;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2175
FabLab 3dtoy,-22.8843609,-47.15400599999998,"R. Aristides Dalla Dea, 300 - Chacara Nova Boa Vista, Campinas - SP, 13064-652, Brasil",,Campinas,BR,http://www.3dtoy.com.br,https://www.fablabs.io/labs/fablab3dtoy,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1869
FabLab PUC-Campinas,-22.8365295,-47.0496996,"Rua Professor Dr. Euryclides de Jesus Zerbini, no 1.516 Parque das Universidades",13087,Campinas,BR,http://fablab.puc-campinas.edu.br,https://www.fablabs.io/labs/puccampinas,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:2021
Mackenzie Campinas,-22.8857065,-47.0686067,"Av. Brasil, 1220 - Jardim Guanabara",13073-148,Campinas,BR,,https://www.fablabs.io/labs/mackenziecampinas,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2764
Mescla FabLab PUC-Campinas,-22.83415,-47.05123,"Rua Professor Dr. Euryclides de Jesus Zerbini, 1516 Parque Rural Fazenda Santa Candida",13087-571,Campinas,BR,https://www.puc-campinas.edu.br/mescla/labfabdig/,https://www.fablabs.io/labs/mescla,3d-printing;cnc;laser,high,source:fablabs.io;status:corona;kind:fab_lab;idcode:2248
PE2/ Plasma,-22.8185203,-47.0641046,Av. Albert Einstein - Cidade Universitaria,13083852,Campinas,BR,https://sites.google.com/unicamp.br/plasma,https://www.fablabs.io/labs/pe2plasma,cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2951
Lab Maker Living Lab MS,-20.4532249,-54.6050192,"Rua Brasil, 205",79010-230,Campo Grande,BR,https://www.livinglabms.com.br/,https://www.fablabs.io/labs/labmakerlivinglabms,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2498
Fablab Unilasalle,-29.9174808,-51.18170800000001,"Av. Vitor Barreto, 2288 sala 108 predio 1",92010-000,Canoas,BR,,https://www.fablabs.io/labs/fablabunilasalle,3d-printing;cnc;laser;vinyl-cutting,medium,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1118
FabLab Caxias do Sul,-29.1392721,-51.17160149999999,"R. Avelino Antonio de Souza, 1730",95043-700,Caxias do Sul,BR,https://integra.ifrs.edu.br/portfolio/laboratorios/laboratorio-de-metrologia-campus-caxias-do-sul,https://www.fablabs.io/labs/caxiasfablab,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2963
Pronto3D Unochapeco,-27.0940366,-52.6664865,"Servidao Anjo da Guarda, no 295-D, Bairro Efapi",89809-900,Chapeco,BR,http://www.unochapeco.edu.br/arquitetura,https://www.fablabs.io/labs/pronto3dunochapeco,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2655
Fab Lab Escola SESI - Cotia,-23.6039393,-46.8481073,"R. Mesopotamia, 300",06712-100,Cotia,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesicotia,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2423
fab lab.au - UFMT,-15.607067,-56.06619090000004,"Avenida Fernando Correa da Costa, 2367 Bairro Boa Esperanca",78060-900,Cuiaba,BR,https://labaumaker.wixsite.com/labau,https://www.fablabs.io/labs/labau,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:502
Curitiba Fab Lab - Prefeitura Municipal de Curitiba,-25.4413598,-49.2201633,"Av. Prefeito Mauricio Fruet, 2150 1 piso",82900-000,Curitiba,BR,https://linktr.ee/curitibafablab,https://www.fablabs.io/labs/curitibafablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:mini_fab_lab;idcode:2139
"Fab Lab da Industria - SESI/SENAI/IEL CIC - Curitiba, Parana, Brazil",-25.49756,-49.31141,"Rua Senador Accioly Filho, 298 - Cidade Industrial",81.310-000,Curitiba,BR,http://www.sistemafiep.org.br/fablab/,https://www.fablabs.io/labs/fablabdaindustria,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1348
FabLab Curitiba,-25.4314581,-49.27524199999999,"Curitiba R. Candido Lopes, 304 - Centro, Curitiba - PR, 80020-060, Brazil",80020-060,Curitiba,BR,http://www.fablabcuritiba.com.br,https://www.fablabs.io/labs/fablabcuritiba,3d-printing,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:625
FabTech,-25.4268985,-49.2651984,Rua Pedro Gusso 2601,81310-900,Curitiba,BR,https://utfpr.curitiba.br/fabtech/,https://www.fablabs.io/labs/fabtech,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2983
Fab Lab Escola SESI - Diadema,-23.6696638,-46.6163067,Avenida Paranapanema 1500,09930-450,Diadema,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesidiadema,3d-printing;cnc;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:2149
FabLab Senai-UEMS,-22.2584169,-54.800352,"Rua Vinte de Dezembro, 2445 Jardim Rasslem",79813-280,Dourados,BR,,https://www.fablabs.io/labs/fablabsenaiuems,3d-printing;cnc;electronics;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1097
Fablab da Firjan SENAI Caxias,-22.7833343,-43.30788680000001,"Travessa Arthur Goulart, 124 SENAI-Servico Nacional de Aprendizagem Industrial",25070-020,Duque de Caxias,BR,https://firjansenai.com.br/cursorio/fablab/sobre-o-fablab,https://www.fablabs.io/labs/fablabcaxias,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:corona;kind:fab_lab;idcode:1944
Renovatela,-22.7895085,-43.3111781,Duque de Caxias avenida dr manuel teles 77,,Duque de Caxias,BR,,https://www.fablabs.io/labs/renovatela,3d-printing,medium,source:fablabs.io;status:active;kind:fab_lab;idcode:2366
IdeaLab,-29.2031259,-51.3489849,"Av. Sao Vicente, 785, IFRS - Farroupilha campus, room 209A",95174274,Farroupilha,BR,https://integra.ifrs.edu.br/portfolio/laboratorios/idealab-campus-farroupilha,https://www.fablabs.io/labs/idealabifrs,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2769
FabLab Unisul,-27.59287707966645,-48.55157968706362,"Antonio Dib Mussi, 366 Centro",88015 110,Florianopolis,BR,https://www.facebook.com/FabLab-Unisul-722760067826368/?fref=ts,https://www.fablabs.io/labs/fablabunisul,3d-printing;laser,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:1090
Fablab campeche,-27.6658033,-48.4814871,Av. Campeche 2480,88015500,Florianopolis,BR,,https://www.fablabs.io/labs/campeche,3d-printing;cnc;electronics;laser;precision-milling,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2774
PRONTO3D,-27.6018743,-48.52017639999997,Florianopolis UFSC,,Florianopolis,BR,http://www.pronto3d.com.br,https://www.fablabs.io/labs/pronto3D,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:735
Fab Lab Fortaleza,-3.741118135843032,-38.51239064655761,"Rua Benedito Prata, 02",60115-060,Fortaleza,BR,http://www.fablabfortaleza.com.br,https://www.fablabs.io/labs/fablabfortaleza,3d-printing;laser;precision-milling,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:943
Joy Fab Lab,-3.730866676912121,-38.50881052394254,"R. Monsenhor Bruno, 927",60115-190,Fortaleza,BR,https://www.facebook.com/joyfablab/?fref=ts,https://www.fablabs.io/labs/joyfablab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:unknown;kind:fab_lab;idcode:1189
Padlab,-3.7891511,-38.51777779999998,"Av. Humberto Monte, 2977 Campus do Pici - Bloco 310",60455-401,Fortaleza,BR,http://padlab.ufc.br,https://www.fablabs.io/labs/padlab,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1731
Laboratorio de Fabricacao Digital 3 Fronteiras,-25.5451801,-54.5810803,"R. Edmundo de Barros, 554",,Foz do Iguacu,BR,https://github.com/3fronteiras/,https://www.fablabs.io/labs/3fronteiras,3d-printing;electronics;laser;vinyl-cutting,medium,source:fablabs.io;status:planned;kind:mini_fab_lab;idcode:1896
Fab Lab Escola SESI - Franca,-20.5427133,-47.3823596,"Avenida Santa Cruz, 2870, Vila Scarabucci.",14403-600,Franca,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesifranca,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2424
Fab Lab -Creare,-16.7167593330471,-49.27159894232796,"Rua c-259 , Setor Nova Suica, qd 593 , lote 08",74280-220,Goiania,BR,https://www.crearestudio.com.br/,https://www.fablabs.io/labs/fablabcreare,3d-printing;cnc;electronics;laser,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1519
FAB LAB ENIAC,-23.4723402,-46.5308296,"R. Forca Publica, 89",07012-030,Guarulhos,BR,,https://www.fablabs.io/labs/fablabeniac,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:1526
Fab Lab FHA,-20.0160177,-44.08522320000001,Avenida Sao Paulo 3996,32415-250,Ibirite,BR,https://www.canva.com/design/DAFnOMB4N8M/Zps9tdpZhXDyJpT0CNIvyw/view?utm_content=DAFnOMB4N8M&utm_campaign=designshare&utm_medium=link&utm_source=publishsharelink,https://www.fablabs.io/labs/fhafablab,3d-printing;cnc;electronics;laser;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2765
AMADOTEC FAB LAB,-23.0790945,-47.21357660000001,"R. Cap. Alberto Mendes Junior, 108",13330-560,Indaiatuba,BR,http://www.amadomaker.com.br,https://www.fablabs.io/labs/amadotec,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:active;kind:fab_lab;idcode:2078
Fab Lab Escola SESI - Indaiatuba SP,-23.1143188,-47.220594,"Av. Francisco de Paula Leite, 2701",13346-000,Indaiatuba,BR,https://www.facebook.com/FabLabSesiSP/,https://www.fablabs.io/labs/fablabescolasesiindaiatubasp,3d-printing;cnc;electronics;laser;precision-milling;vinyl-cutting,high,source:fablabs.io;status:planned;kind:fab_lab;idcode:2178
